	MS28F1_sample2	MS28F1_sample3	MS28F1_sample4	MS28F1_sample5	MS28F1_sample6	MS28F1_sample7	MS28F1_sample8	MS28F1_sample9	MS28F1_sample11	MS28F1_sample14
mmu_piR_022742|gb|DQ704854|Mus_musculus:15:100405303:100405328:Minus	0	0	0	0	0	0	0	1	0	0
mmu_piR_008395|gb|DQ567275|Mus_musculus:6:87930129:87930157:Minus	0	0	0	0	0	0	0	1	0	0
mmu_piR_029956|gb|DQ715286|Mus_musculus:17:27029090:27029118:Minus	0	0	0	0	0	0	0	1	0	0
mmu_piR_002666|gb|DQ547260|Mus_musculus:17:27065847:27065874:Plus	0	0	0	0	0	0	0	1	0	0
mmu_piR_008333|gb|DQ567068|Mus_musculus:13:53408807:53408836:Plus	0	0	0	0	0	0	0	1	1	0
mmu_piR_009485|gb|DQ684997|Mus_musculus:17:66102430:66102455:Minus	0	0	0	0	0	0	0	1	0	0
mmu_piR_007948|gb|DQ565706|Mus_musculus:12:98801418:98801446:Minus	0	0	0	0	0	0	0	1	0	0
mmu_piR_018936|gb|DQ699274|Mus_musculus:11:103253210:103253237:Plus	0	0	0	0	0	0	0	1	0	1
mmu_piR_019325|gb|DQ699839|Mus_musculus:12:98817849:98817878:Minus	0	0	0	0	0	0	0	1	0	0
mmu_piR_003084|gb|DQ548599|Mus_musculus:10:86006456:86006485:Minus	0	0	0	0	0	0	0	1	0	1
mmu_piR_007255|gb|DQ563311|Mus_musculus:15:78482355:78482384:Minus	0	0	0	0	0	0	0	1	1	0
mmu_piR_007879|gb|DQ565450|Mus_musculus:15:74464890:74464919:Plus	0	0	0	0	0	0	0	1	1	0
mmu_piR_026848|gb|DQ710810|Mus_musculus:7:72995107:72995136:Plus	0	0	0	0	0	0	0	1	0	0
mmu_piR_028357|gb|DQ712983|Mus_musculus:5:113598324:113598351:Plus	0	0	0	0	0	0	0	1	0	0
mmu_piR_035228|gb|DQ722946|Mus_musculus:7:73684976:73685007:Minus	0	0	0	0	0	0	0	1	0	0
mmu_piR_007306|gb|DQ563480|Mus_musculus:4:100624840:100624870:Plus	0	0	0	0	0	0	0	1	0	1
mmu_piR_002607|gb|DQ547086|Mus_musculus:18:11292075:11292100:Minus	0	0	0	0	0	0	0	1	0	0
mmu_piR_033516|gb|DQ720450|Mus_musculus:9:54029725:54029755:Minus	0	0	0	0	0	0	0	1	0	1
mmu_piR_012715|gb|DQ690021|Mus_musculus:18:67181953:67181981:Minus	0	0	0	0	0	0	0	1	0	0
mmu_piR_022829|gb|DQ704966|Mus_musculus:2:92361326:92361353:Plus	0	0	0	0	0	0	0	1	0	0
mmu_piR_003778|gb|DQ550792|Mus_musculus:12:98821720:98821749:Plus	0	0	0	0	0	0	0	1	0	0
mmu_piR_015535|gb|DQ694247|Mus_musculus:5:113584938:113584963:Plus	0	0	0	0	0	0	0	1	0	0
mmu_piR_034728|gb|DQ722196|Mus_musculus:2:92363860:92363891:Plus	0	0	0	0	0	0	0	1	0	0
mmu_piR_028981|gb|DQ713880|Mus_musculus:4:134899978:134900008:Plus	0	0	0	0	0	0	0	1	0	0
mmu_piR_002720|gb|DQ547460|Mus_musculus:2:92386099:92386125:Plus	0	0	0	0	0	0	0	1	1	0
mmu_piR_027120|gb|DQ711191|Mus_musculus:5:111365093:111365120:Minus	0	0	0	0	0	0	0	1	0	0
mmu_piR_001915|gb|DQ544712|Mus_musculus:5:150061696:150061725:Minus	0	0	0	0	0	0	0	1	0	0
mmu_piR_005072|gb|DQ555004|Mus_musculus:7:73698614:73698642:Plus	0	0	0	0	0	0	0	1	0	0
mmu_piR_017494|gb|DQ697131|Mus_musculus:18:67191278:67191307:Minus	0	0	0	0	0	0	0	1	0	0
mmu_piR_015938|gb|DQ694843|Mus_musculus:10:43599228:43599257:Plus	0	0	0	0	0	0	0	1	0	0
mmu_piR_023547|gb|DQ706018|Mus_musculus:2:92359156:92359185:Plus	0	0	0	0	0	0	0	1	0	0
mmu_piR_034078|gb|DQ721265|Mus_musculus:17:66100553:66100582:Minus	0	0	0	0	0	0	0	1	0	0
mmu_piR_028253|gb|DQ712838|Mus_musculus:18:67178626:67178655:Minus	0	0	0	0	0	0	0	1	0	0
mmu_piR_035093|gb|DQ722745|Mus_musculus:13:53406938:53406963:Plus	0	0	0	0	0	0	0	1	0	0
mmu_piR_013477|gb|DQ691191|Mus_musculus:15:74466254:74466284:Plus	0	0	0	0	0	0	0	1	0	0
mmu_piR_019516|gb|DQ700120|Mus_musculus:2:174931097:174931126:Plus	0	0	0	0	0	0	0	1	0	0
mmu_piR_019151|gb|DQ699580|Mus_musculus:3:100048753:100048781:Minus	0	0	0	0	0	0	0	1	2	1
mmu_piR_017123|gb|DQ696583|Mus_musculus:8:100001777:100001806:Minus	0	0	0	0	0	0	0	1	0	0
mmu_piR_013227|gb|DQ690805|Mus_musculus:2:150845485:150845514:Plus	0	0	0	0	0	0	0	1	0	0
mmu_piR_033964|gb|DQ721102|Mus_musculus:13:24913465:24913492:Plus	0	0	0	0	0	0	0	1	0	0
mmu_piR_013511|gb|DQ691243|Mus_musculus:17:27066740:27066768:Plus	0	0	0	0	0	0	0	1	1	0
mmu_piR_021315|gb|DQ702738|Mus_musculus:2:92358421:92358449:Plus	0	0	0	0	0	0	0	1	0	0
mmu_piR_021252|gb|DQ702644|Mus_musculus:17:27058894:27058922:Plus	0	0	0	0	0	0	0	1	0	0
mmu_piR_002191|gb|DQ545604|Mus_musculus:14:43711261:43711287:Minus	0	0	0	0	0	0	0	1	0	0
mmu_piR_004355|gb|DQ552655|Mus_musculus:12:98827321:98827348:Plus	0	0	0	0	0	0	0	1	2	0
mmu_piR_018673|gb|DQ698892|Mus_musculus:2:92398529:92398555:Plus	0	0	0	0	0	0	0	1	0	0
mmu_piR_002698|gb|DQ547398|Mus_musculus:3:32528258:32528286:Minus	0	0	0	0	0	0	0	1	0	0
mmu_piR_038242|gb|DQ727304|Mus_musculus:10:66095413:66095439:Plus	0	0	0	0	0	0	0	1	0	0
mmu_piR_033928|gb|DQ721047|Mus_musculus:15:78489597:78489621:Minus	0	0	0	0	0	0	0	1	0	1
mmu_piR_009699|gb|DQ685334|Mus_musculus:10:62057014:62057038:Plus	0	0	0	0	0	0	0	1	0	0
mmu_piR_010460|gb|DQ686551|Mus_musculus:12:98839152:98839183:Plus	0	0	0	0	0	0	0	1	1	0
mmu_piR_023109|gb|DQ705369|Mus_musculus:2:150943406:150943437:Minus	0	0	0	0	0	0	0	1	0	2
mmu_piR_030179|gb|DQ715598|Mus_musculus:17:27023497:27023527:Minus	0	0	0	0	0	0	0	1	1	0
mmu_piR_023377|gb|DQ705763|Mus_musculus:9:67548800:67548827:Plus	0	0	0	0	0	0	0	1	0	0
mmu_piR_014766|gb|DQ693116|Mus_musculus:9:114198561:114198586:Minus	0	0	0	0	0	0	0	1	0	0
mmu_piR_029249|gb|DQ714279|Mus_musculus:6:128153071:128153099:Minus	0	0	0	0	0	0	0	1	0	0
mmu_piR_035083|gb|DQ722733|Mus_musculus:5:113570913:113570942:Minus	0	0	0	0	0	0	0	1	0	0
mmu_piR_025504|gb|DQ708849|Mus_musculus:14:23198359:23198387:Minus	0	0	0	0	0	0	0	1	1	0
mmu_piR_037808|gb|DQ726659|Mus_musculus:4:93810829:93810858:Minus	0	0	0	0	0	0	0	1	0	0
mmu_piR_004965|gb|DQ554612|Mus_musculus:17:27077584:27077609:Plus	0	0	0	0	0	0	0	1	0	0
mmu_piR_029518|gb|DQ714656|Mus_musculus:7:69779696:69779725:Minus	0	0	0	0	0	0	0	1	0	0
mmu_piR_036198|gb|DQ724358|Mus_musculus:3:35069223:35069251:Plus	0	0	0	0	0	0	0	1	0	0
mmu_piR_020020|gb|DQ700881|Mus_musculus:15:59085791:59085819:Minus	0	0	0	0	0	0	0	1	0	0
mmu_piR_007512|gb|DQ564161|Mus_musculus:7:29846895:29846924:Plus	0	0	0	0	0	0	0	1	0	0
mmu_piR_038011|gb|DQ726971|Mus_musculus:15:100153084:100153113:Plus	0	0	0	0	0	0	0	1	0	0
mmu_piR_023681|gb|DQ706238|Mus_musculus:15:59114730:59114759:Plus	0	0	0	0	0	0	0	1	0	0
mmu_piR_008629|gb|DQ568034|Mus_musculus:4:93784492:93784522:Minus	0	0	0	0	0	0	0	1	0	0
mmu_piR_034976|gb|DQ722572|Mus_musculus:4:93813610:93813638:Minus	0	0	0	0	0	0	0	1	0	0
mmu_piR_007252|gb|DQ563305|Mus_musculus:19:37323899:37323929:Minus	0	0	0	0	0	0	0	1	1	1
mmu_piR_007471|gb|DQ564010|Mus_musculus:4:93785918:93785946:Minus	0	0	0	0	0	0	0	1	0	0
mmu_piR_011449|gb|DQ688063|Mus_musculus:18:21474094:21474123:Plus	0	0	0	0	0	0	0	1	0	1
mmu_piR_033720|gb|DQ720742|Mus_musculus:6:127768791:127768815:Plus	0	0	0	0	0	0	0	1	0.5	0
mmu_piR_000141|gb|AB251290|Mus_musculus:17:27053274:27053303:Minus	0	0	0	0	0	0	0	1	0	0
mmu_piR_009631|gb|DQ685225|Mus_musculus:2:92389802:92389832:Plus	0	0	0	0	0	0	0	1	0	0
mmu_piR_011996|gb|DQ688905|Mus_musculus:17:27064898:27064927:Plus	0	0	0	0	0	0	0	1	0	0
mmu_piR_016017|gb|DQ694956|Mus_musculus:6:127771691:127771720:Plus	0	0	0	0	0	0	0	1	0	0
mmu_piR_019380|gb|DQ699923|Mus_musculus:9:54018394:54018423:Minus	0	0	0	0	0	0	0	1	0	0
mmu_piR_000769|gb|DQ541402|Mus_musculus:7:69789390:69789419:Plus	0	0	0	0	0	0	0	1	0	0
mmu_piR_007813|gb|DQ565250|Mus_musculus:11:53260191:53260221:Plus	0	0	0	0	0	0	0	1	0	0
mmu_piR_027533|gb|DQ711802|Mus_musculus:19:5283883:5283909:Minus	0	0	0	0	0	0	0	1	0	0
mmu_piR_016257|gb|DQ695311|Mus_musculus:7:73695279:73695308:Plus	0	0	0	0	0	0	0	1	1	0
mmu_piR_009614|gb|DQ685207|Mus_musculus:17:27030429:27030454:Minus	0	0	0	0	0	0	0	1	1	0
mmu_piR_009579|gb|DQ685149|Mus_musculus:7:73662548:73662576:Minus	0	0	0	0	0	0	0	1	0	0
mmu_piR_012109|gb|DQ689089|Mus_musculus:9:67531743:67531773:Minus	0	0	0	0	0	0	0	1	0	0
mmu_piR_003609|gb|DQ550395|Mus_musculus:4:123339542:123339570:Minus	0	0	0	0	0	0	0	1	0	0
mmu_piR_029625|gb|DQ714807|Mus_musculus:18:67191324:67191354:Minus	0	0	0	0	0	0	0	1	0	0
mmu_piR_001560|gb|DQ543673|Mus_musculus:10:66090635:66090663:Minus	0	0	0	0	0	0	0	1	0	0
mmu_piR_001734|gb|DQ544287|Mus_musculus:17:27039279:27039308:Minus	0	0	0	0	0	0	0	1	0	0
mmu_piR_002370|gb|DQ546291|Mus_musculus:12:98803288:98803317:Minus	0	0	0	0	0	0	0	1	1	0
mmu_piR_018547|gb|DQ698716|Mus_musculus:10:62080941:62080972:Plus	0	0	0	0	0	0	0	1	2	0
mmu_piR_025102|gb|DQ708276|Mus_musculus:15:59087387:59087418:Minus	0	0	0	0	0	0	0	1	1	0
mmu_piR_010586|gb|DQ686749|Mus_musculus:18:67168284:67168315:Minus	0	0	0	0	0	0	0	1	1	0
mmu_piR_027099|gb|DQ711163|Mus_musculus:6:127802726:127802755:Plus	0	0	0	0	0	0	0	1	0	0
mmu_piR_018322|gb|DQ698369|Mus_musculus:14:43699964:43699994:Minus	0	0	0	0	0	0	0	1	0	0
mmu_piR_001821|gb|DQ544498|Mus_musculus:17:27059484:27059513:Plus	0	0	0	0	0	0	0	0.833333333333333	0	0
mmu_piR_025523|gb|DQ708871|Mus_musculus:17:27059476:27059506:Plus	0	0	0	0	0	0	0	0.833333333333333	0	0
mmu_piR_033208|gb|DQ719982|Mus_musculus:6:128153184:128153212:Minus	0	0	0	0	0	0	0	0.833333333333333	0	0
mmu_piR_039119|gb|piRNA_2690|Mus_musculus:6:128153183:128153213:Minus	0	0	0	0	0	0	0	0.833333333333333	0	0
mmu_piR_012991|gb|DQ690471|Mus_musculus:15:59108512:59108541:Plus	0	0	0	0	0	0	0	0.666666666666667	0	1
mmu_piR_005599|gb|DQ556843|Mus_musculus:7:69796556:69796585:Plus	0	0	0	0	0	0	0	0.666666666666667	0	0
mmu_piR_029746|gb|DQ714976|Mus_musculus:15:59101826:59101856:Minus	0	0	0	0	0	0	0	0.666666666666667	0.5	0.833333333333333
mmu_piR_025820|gb|DQ709310|Mus_musculus:9:67537535:67537564:Plus	0	0	0	0	0	0	0	0.666666666666667	0	0.25
mmu_piR_039127|gb|piRNA_2702|Mus_musculus:6:127792093:127792119:Plus	0	0	0	0	0	0	0	0.5	0	0
mmu_piR_028892|gb|DQ713739|Mus_musculus:7:69766594:69766623:Minus	0	0	0	0	0	0	0	0.5	0	0
mmu_piR_036542|gb|DQ724844|Mus_musculus:12:98812028:98812057:Minus	0	0	0	0	0	0	0	0.5	0	0.5
mmu_piR_030277|gb|DQ715739|Mus_musculus:6:127770909:127770934:Plus	0	0	0	0	0	0	0	0.5	0	0
mmu_piR_035147|gb|DQ722824|Mus_musculus:5:150091800:150091829:Minus	0	0	0	0	0	0	0	0.5	0	0
mmu_piR_000093|gb|AB251183|Mus_musculus:12:98795317:98795345:Minus	0	0	0	0	0	0	0	0.5	0	0
mmu_piR_035701|gb|DQ723643|Mus_musculus:17:66102955:66102982:Minus	0	0	0	0	0	0	0	0.5	1	1
mmu_piR_018809|gb|DQ699100|Mus_musculus:4:93787453:93787483:Minus	0	0	0	0	0	0	0	0.5	1.5	0
mmu_piR_029375|gb|DQ714465|Mus_musculus:9:67493595:67493623:Minus	0	0	0	0	0	0	0	0.5	0	0
mmu_piR_002667|gb|DQ547269|Mus_musculus:5:113595829:113595859:Plus	0	0	0	0	0	0	0	0.5	0.5	0
mmu_piR_036524|gb|DQ724819|Mus_musculus:7:69787801:69787831:Plus	0	0	0	0	0	0	0	0.5	0	0
mmu_piR_011916|gb|DQ688778|Mus_musculus:11:103255626:103255654:Plus	0	0	0	0	0	0	0	0.5	0	0
mmu_piR_022787|gb|DQ704912|Mus_musculus:12:98839805:98839835:Plus	0	0	0	0	0	0	0	0.5	0	0
mmu_piR_033331|gb|DQ720168|Mus_musculus:7:73676204:73676234:Minus	0	0	0	0	0	0	0	0.5	0.5	0
mmu_piR_017802|gb|DQ697587|Mus_musculus:2:92366031:92366059:Plus	0	0	0	0	0	0	0	0.5	0	0
mmu_piR_001658|gb|DQ544100|Mus_musculus:4:93782544:93782574:Minus	0	0	0	0	0	0	0	0.5	0	0
mmu_piR_019257|gb|DQ699732|Mus_musculus:12:98801463:98801492:Minus	0	0	0	0	0	0	0	0.5	0.166666666666667	0.2
mmu_piR_015738|gb|DQ694534|Mus_musculus:10:75295343:75295369:Plus	0	0	0	0	0	0	0	0.5	0	0
mmu_piR_031371|gb|DQ717276|Mus_musculus:6:81864865:81864895:Minus	0	0	0	0	0	0	0	0.5	0	1.5
mmu_piR_002631|gb|DQ547150|Mus_musculus:5:113586536:113586562:Plus	0	0	0	0	0	0	0	0.5	0	0
mmu_piR_017247|gb|DQ696775|Mus_musculus:9:67508232:67508261:Minus	0	0	0	0	0	0	0	0.5	0	1.5
mmu_piR_021765|gb|DQ703393|Mus_musculus:15:83184072:83184101:Minus	0	0	0	0	0	0	0	0.5	0	0
mmu_piR_037292|gb|DQ725924|Mus_musculus:6:127792090:127792117:Plus	0	0	0	0	0	0	0	0.5	0	0
mmu_piR_005885|gb|DQ557709|Mus_musculus:10:66083763:66083790:Minus	0	0	0	0	0	0	0	0.5	0	0
mmu_piR_015580|gb|DQ694307|Mus_musculus:5:150071361:150071390:Minus	0	0	0	0	0	0	0	0.5	0	0
mmu_piR_025185|gb|DQ708394|Mus_musculus:8:95080102:95080131:Plus	0	0	0	0	0	0	0	0.5	0	0
mmu_piR_034284|gb|DQ721562|Mus_musculus:9:67519326:67519355:Minus	0	0	0	0	0	0	0	0.5	0	0
mmu_piR_033798|gb|DQ720860|Mus_musculus:15:59080089:59080118:Minus	0	0	0	0	0	0	0	0.5	0	0
mmu_piR_032631|gb|DQ719086|Mus_musculus:17:27044041:27044070:Minus	0	0	0	0	0	0	0	0.5	2	0
mmu_piR_032731|gb|DQ719230|Mus_musculus:9:67521599:67521629:Minus	0	0	0	0	0	0	0	0.5	0	0
mmu_piR_039076|gb|piRNA_2602|Mus_musculus:5:115110883:115110905:Minus	0	0	0	0	0	0	0	0.5	0	0
mmu_piR_002267|gb|DQ545887|Mus_musculus:6:127755152:127755180:Minus	0	0	0	0	0	0	0	0.5	1	1
mmu_piR_033462|gb|DQ720362|Mus_musculus:6:127774886:127774916:Plus	0	0	0	0	0	0	0	0.5	0	0
mmu_piR_032479|gb|DQ718862|Mus_musculus:2:92382044:92382072:Plus	0	0	0	0	0	0	0	0.5	0.5	0
mmu_piR_006433|gb|DQ561134|Mus_musculus:9:67498652:67498682:Minus	0	0	0	0	0	0	0	0.5	0	0
mmu_piR_038425|gb|piRNA_1233|Mus_musculus:17:27086375:27086395:Plus	0	0	0	0	0	0	0	0.5	0	0
mmu_piR_036082|gb|DQ724197|Mus_musculus:4:61710950:61710976:Minus	0	0	0	0	0	0	0	0.5	0	0
mmu_piR_009014|gb|DQ569142|Mus_musculus:7:73681368:73681397:Minus	0	0	0	0	0	0	0	0.5	0	0
mmu_piR_007520|gb|DQ564184|Mus_musculus:5:113566827:113566854:Minus	0	0	0	0	0	0	0	0.5	0	0
mmu_piR_034426|gb|DQ721772|Mus_musculus:9:54038538:54038568:Minus	0	0	0	0	0	0	0	0.5	1	0
mmu_piR_009215|gb|DQ569671|Mus_musculus:9:67498653:67498681:Minus	0	0	0	0	0	0	0	0.5	0	0
mmu_piR_025061|gb|DQ708213|Mus_musculus:17:27068071:27068102:Plus	0	0	0	0	0	0	0	0.5	0	0
mmu_piR_020058|gb|DQ700933|Mus_musculus:17:27068077:27068103:Plus	0	0	0	0	0	0	0	0.5	0	0
mmu_piR_018088|gb|DQ697988|Mus_musculus:4:93821514:93821543:Minus	0	0	0	0	0	0	0	0.5	0.5	0.5
mmu_piR_012675|gb|DQ689967|Mus_musculus:10:75301707:75301735:Plus	0	0	0	0	0	0	0	0.5	0	0
mmu_piR_001095|gb|DQ542333|Mus_musculus:12:98799684:98799714:Minus	0	0	0	0	0	0	0	0.5	0	0
mmu_piR_017798|gb|DQ697583|Mus_musculus:18:67170869:67170894:Minus	0	0	0	0	0	0	0	0.5	0	0
mmu_piR_038267|gb|DQ727345|Mus_musculus:9:54051291:54051314:Plus	0	0	0	0	0	0	0	0.5	0	0
mmu_piR_034777|gb|DQ722262|Mus_musculus:18:67186618:67186646:Minus	0	0	0	0	0	0	0	0.5	0	0
mmu_piR_033909|gb|DQ721020|Mus_musculus:9:67498723:67498752:Minus	0	0	0	0	0	0	0	0.5	0	0
mmu_piR_016137|gb|DQ695138|Mus_musculus:4:93782539:93782567:Minus	0	0	0	0	0	0	0	0.5	0	0
mmu_piR_000866|gb|DQ541625|Mus_musculus:17:27056465:27056493:Plus	0	0	0	0	0	0	0	0.5	0	0
mmu_piR_016639|gb|DQ695881|Mus_musculus:7:73681373:73681402:Minus	0	0	0	0	0	0	0	0.5	1	0
mmu_piR_034169|gb|DQ721391|Mus_musculus:7:73688545:73688573:Minus	0	0	0	0	0	0	0	0.5	0	0
mmu_piR_030569|gb|DQ716142|Mus_musculus:4:61710074:61710101:Minus	0	0	0	0	0	0	0	0.5	0	0
mmu_piR_001633|gb|DQ544047|Mus_musculus:6:81866240:81866267:Minus	0	0	0	0	0	0	0	0.5	0	0
mmu_piR_018122|gb|DQ698046|Mus_musculus:17:48578273:48578297:Minus	0	0	0	0	0	0	0	0.5	0	0.5
mmu_piR_031545|gb|DQ717531|Mus_musculus:5:113571591:113571619:Minus	0	0	0	0	0	0	0	0.5	0.5	0
mmu_piR_027322|gb|DQ711498|Mus_musculus:7:73697914:73697943:Plus	0	0	0	0	0	0	0	0.5	0	0
mmu_piR_027713|gb|DQ712054|Mus_musculus:6:127774887:127774915:Plus	0	0	0	0	0	0	0	0.5	0	0
mmu_piR_003407|gb|DQ549781|Mus_musculus:14:43861988:43862017:Plus	0	0	0	0	0	0	0	0.5	0	0
mmu_piR_033020|gb|DQ719679|Mus_musculus:15:59105576:59105602:Plus	0	0	0	0	0	0	0	0.5	0	0
mmu_piR_011975|gb|DQ688876|Mus_musculus:12:98802438:98802468:Minus	0	0	0	0	0	0	0	0.5	0	0
mmu_piR_033393|gb|DQ720267|Mus_musculus:4:93784793:93784821:Minus	0	0	0	0	0	0	0	0.5	0	0
mmu_piR_006983|gb|DQ562448|Mus_musculus:14:22927214:22927243:Plus	0	0	0	0	0	0	0	0.5	0	0
mmu_piR_001718|gb|DQ544241|Mus_musculus:14:43700968:43700994:Minus	0	0	0	0	0	0	0	0.5	0	0
mmu_piR_012159|gb|DQ689167|Mus_musculus:7:73010628:73010657:Plus	0	0	0	0	0	0	0	0.5	0	1
mmu_piR_024845|gb|DQ707903|Mus_musculus:2:10095095:10095123:Plus	0	0	0	0	0	0	0	0.5	0	0
mmu_piR_036595|gb|DQ724917|Mus_musculus:17:66100841:66100868:Minus	0	0	0	0	0	0	0	0.5	0.333333333333333	0
mmu_piR_033903|gb|DQ721012|Mus_musculus:12:98847416:98847445:Plus	0	0	0	0	0	0	0	0.5	0	0
mmu_piR_035684|gb|DQ723614|Mus_musculus:13:50042506:50042535:Plus	0	0	0	0	0	0	0	0.5	0	0
mmu_piR_029851|gb|DQ715115|Mus_musculus:9:67539629:67539656:Plus	0	0	0	0	0	0	0	0.5	1	0
mmu_piR_031426|gb|DQ717351|Mus_musculus:2:92397132:92397160:Plus	0	0	0	0	0	0	0	0.5	0	0
mmu_piR_025569|gb|DQ708940|Mus_musculus:7:73697908:73697936:Plus	0	0	0	0	0	0	0	0.5	0	0
mmu_piR_017805|gb|DQ697593|Mus_musculus:7:52776201:52776229:Plus	0	0	0	0	0	0	0	0.5	0	0.5
mmu_piR_015521|gb|DQ694223|Mus_musculus:12:98798152:98798177:Minus	0	0	0	0	0	0	0	0.5	0	0
mmu_piR_031727|gb|DQ717779|Mus_musculus:7:73683121:73683146:Minus	0	0	0	0	0	0	0	0.5	0.5	0.5
mmu_piR_017762|gb|DQ697533|Mus_musculus:5:113591134:113591158:Plus	0	0	0	0	0	0	0	0.5	0	0.5
mmu_piR_034706|gb|DQ722164|Mus_musculus:5:150085719:150085748:Minus	0	0	0	0	0	0	0	0.5	0	0
mmu_piR_023363|gb|DQ705738|Mus_musculus:9:67518996:67519022:Minus	0	0	0	0	0	0	0	0.5	0.5	0
mmu_piR_014041|gb|DQ692052|Mus_musculus:5:150085744:150085774:Minus	0	0	0	0	0	0	0	0.5	0	0
mmu_piR_010813|gb|DQ687100|Mus_musculus:8:95080604:95080633:Plus	0	0	0	0	0	0	0	0.5	0.5	0
mmu_piR_008164|gb|DQ566426|Mus_musculus:15:78492203:78492231:Minus	0	0	0	0	0	0	0	0.5	1	0
mmu_piR_027726|gb|DQ712073|Mus_musculus:2:150837154:150837182:Plus	0	0	0	0	0	0	0	0.5	0	0
mmu_piR_008354|gb|DQ567153|Mus_musculus:7:73010634:73010659:Plus	0	0	0	0	0	0	0	0.5	2	0
mmu_piR_027783|gb|DQ712161|Mus_musculus:9:43898337:43898366:Minus	0	0	0	0	0	0	0	0.5	0.5	0
mmu_piR_009634|gb|DQ685228|Mus_musculus:6:127797289:127797320:Plus	0	0	0	0	0	0	0	0.5	0	0
mmu_piR_027775|gb|DQ712150|Mus_musculus:9:67498718:67498747:Minus	0	0	0	0	0	0	0	0.5	0	0
mmu_piR_018785|gb|DQ699066|Mus_musculus:11:103259663:103259688:Plus	0	0	0	0	0	0	0	0.5	0	0
mmu_piR_016644|gb|DQ695889|Mus_musculus:10:62056662:62056691:Plus	0	0	0	0	0	0	0	0.5	0	0
mmu_piR_028167|gb|DQ712721|Mus_musculus:7:72989508:72989538:Plus	0	0	0	0	0	0	0	0.5	0	0
mmu_piR_002891|gb|DQ547941|Mus_musculus:6:127794825:127794853:Plus	0	0	0	0	0	0	0	0.5	0.5	0
mmu_piR_018375|gb|DQ698456|Mus_musculus:7:72990146:72990174:Plus	0	0	0	0	0	0	0	0.5	0	0.5
mmu_piR_009826|gb|DQ685550|Mus_musculus:9:11570851:11570879:Plus	0	0	0	0	0	0	0	0.5	0	0
mmu_piR_019064|gb|DQ699454|Mus_musculus:7:69784508:69784537:Plus	0	0	0	0	0	0	0	0.5	0	0
mmu_piR_001598|gb|DQ543779|Mus_musculus:15:59099175:59099204:Minus	0	0	0	0	0	0	0	0.5	0	0.5
mmu_piR_010968|gb|DQ687330|Mus_musculus:15:74471577:74471605:Plus	0	0	0	0	0	0	0	0.5	1.66666666666667	0.5
mmu_piR_021013|gb|DQ702319|Mus_musculus:8:95079815:95079845:Plus	0	0	0	0	0	0	0	0.5	0	0
mmu_piR_021875|gb|DQ703561|Mus_musculus:4:93784796:93784826:Minus	0	0	0	0	0	0	0	0.5	0	0
mmu_piR_026576|gb|DQ710422|Mus_musculus:9:54051288:54051316:Plus	0	0	0	0	0	0	0	0.5	0	0
mmu_piR_017486|gb|DQ697117|Mus_musculus:9:67525243:67525271:Minus	0	0	0	0	0	0	0	0.5	0	0
mmu_piR_021153|gb|DQ702517|Mus_musculus:6:81863825:81863854:Minus	0	0	0	0	0	0	0	0.5	0	0
mmu_piR_026201|gb|DQ709884|Mus_musculus:9:43899886:43899913:Minus	0	0	0	0	0	0	0	0.5	0	0
mmu_piR_026943|gb|DQ710925|Mus_musculus:5:150091798:150091828:Minus	0	0	0	0	0	0	0	0.5	0	0
mmu_piR_021688|gb|DQ703280|Mus_musculus:9:67521601:67521630:Minus	0	0	0	0	0	0	0	0.5	0	0
mmu_piR_035357|gb|DQ723131|Mus_musculus:5:150091264:150091292:Minus	0	0	0	0	0	0	0	0.5	1	0
mmu_piR_011305|gb|DQ687850|Mus_musculus:9:43897590:43897618:Minus	0	0	0	0	0	0	0	0.5	0	0
mmu_piR_006285|gb|DQ560809|Mus_musculus:18:67170867:67170895:Minus	0	0	0	0	0	0	0	0.5	0	0
mmu_piR_015504|gb|DQ694196|Mus_musculus:5:150084338:150084367:Minus	0	0	0	0	0	0	0	0.5	0	0
mmu_piR_009258|gb|DQ569788|Mus_musculus:15:59101529:59101557:Minus	0	0	0	0	0	0	0	0.5	0	0
mmu_piR_010548|gb|DQ686698|Mus_musculus:9:43897583:43897612:Minus	0	0	0	0	0	0	0	0.5	0	1
mmu_piR_026350|gb|DQ710102|Mus_musculus:7:69766595:69766624:Minus	0	0	0	0	0	0	0	0.5	0	0
mmu_piR_012804|gb|DQ690158|Mus_musculus:10:75282960:75282989:Plus	0	0	0	0	0	0	0	0.5	0	0
mmu_piR_031547|gb|DQ717533|Mus_musculus:10:100012988:100013011:Minus	0	0	0	0	0	0	0	0.5	0	0
mmu_piR_028754|gb|DQ713539|Mus_musculus:9:67508234:67508263:Minus	0	0	0	0	0	0	0	0.5	0	0.5
mmu_piR_020205|gb|DQ701146|Mus_musculus:18:67169325:67169355:Minus	0	0	0	0	0	0	0	0.5	0	0
mmu_piR_020502|gb|DQ701577|Mus_musculus:7:69792494:69792523:Plus	0	0	0	0	0	0	0	0.5	0	0
mmu_piR_039344|gb|piRNA_3082|Mus_musculus:7:69786619:69786645:Plus	0	0	0	0	0	0	0	0.5	0	0
mmu_piR_013824|gb|DQ691709|Mus_musculus:9:43899890:43899918:Minus	0	0	0	0	0	0	0	0.5	0	0
